ensembl_gene_id	x1	x2	sd1	sd2	FC	deltaGE	deltaGEZ	geneMeanGE	geneMedianGE	ks.pvalue	wilcox.pvalue	fligner.pvalue	nMutated
ENSG00000200238	0	0	0	0.13001822899088	NA	0	0	0.022476441806673	0	1	0.699897128033355	0.682612177357795	2
ENSG00000180376	1.766651917385	1.73627543017	0.108279912584802	1.04413076895092	1.01749520075396	0.0303764872149999	0.0294064347053804	2.02056060793361	1.73627543017	0.631256384065373	0.966879164644909	0.139228992367362	2
ENSG00000186451	0.470280334319	0.297350755758	0.125789748825986	0.940282638432895	1.58156764431344	0.172929578561	0.188101069723612	0.581894019699278	0.329208731224	0.196048043394033	0.298500251473139	0.258381754500512	4
ENSG00000163681	4.29051229869	3.43597418287	3.46796092897639	1.40285536969216	1.24870329936712	0.85453811582	0.515604794032794	3.74763148274506	3.44216682941	0.218488031673781	0.103039464706707	0.082466822083507	5
ENSG00000136068	14.2668484158	16.3949131955	15.6204778517246	7.30533405643566	0.870199692165244	-2.1280647797	-0.26175051396249	17.6305618128844	16.2875562594	0.781204966650174	0.848907563064155	0.196522711386713	7
ENSG00000163686	0.5960350075199	1.40641060636	0.718089081366259	0.560361733679725	0.42379871484511	-0.8103755988401	-1.41471752485091	1.40968500427135	1.36391363981	0.193054136874362	0.0939831925794841	0.680539430085139	2
ENSG00000168297	5.004301685345	3.82986482824	0.895464260719561	2.44207563310395	1.3066522996961	1.174436857105	0.485536569683754	4.24239001383055	3.83262259236	0.286516853932585	0.29923816618116	0.231863837654829	2
ENSG00000168301	4.08936477896	4.53345961763	0.173146595319809	2.79374304426023	0.902040632072033	-0.44409483867	-0.160536459414022	5.11713035186787	4.42391587028	0.303881511746681	0.46321182272099	0.091638015088774	2
ENSG00000144724	2.12735262107	4.07677988224	1.21711526334938	4.23436921513358	0.52182180115673	-1.94942726117	-0.463237231893897	4.83391736539643	3.96703229182	0.207354443309501	0.146141615896313	0.347411822801019	2
ENSG00000226082	0.124341351781	0.0916204778779	0.0259290396688583	0.148688500964542	1.3571349403646	0.0327208739031	0.223736545602939	0.137297391816518	0.0916559356169	0.474225987108592	0.562120188580146	0.0955704389765717	3
ENSG00000239653	0.331811737428	0.199407751604	0.00082122376485427	0.63470410788708	1.66398615278978	0.132403985824	0.210985382398535	0.405429963406457	0.202940555942	0.17926455566905	0.29923816618116	0.0630518713927686	2
ENSG00000244564	0.00919189589695	0.102209848529	0.0129993038413883	0.161225269437375	0.0899316066821289	-0.09301795263205	-0.578753987368353	0.144635186517901	0.0947730281511	0.256826576938601	0.153926325764806	0.0904264170104979	2
ENSG00000183662	0.03848141783775	0.0178398235791	0.0024222069103565	0.445451737328165	2.15705147907586	0.02064159425865	0.0468706614988614	0.0743715329909746	0.0186817921507	0.225169107021838	0.228417026118387	0.105653523331755	2
ENSG00000144746	68.4778410463	51.2916692458	17.3257310789465	41.9661412060719	1.3350675081004	17.1861718005	0.417571992375458	60.1408755895483	51.5328275455	0.336961516628673	0.215833095068383	0.424384528051611	4
ENSG00000271266	0.5765556546315	0.171338413253	0.665858227902195	0.189615502988038	3.36501105435214	0.4052172413785	1.95429752133904	0.228439888153415	0.171338413253	0.739243836797616	0.608565270733873	0.00385481949391125	2
ENSG00000172986	4.055152432177	3.43199112638	4.47750538077181	4.81137617681586	1.18157427652043	0.623161305797	0.130355832719245	4.33289764502304	3.43199112638	0.813840653728294	0.966879164644909	0.182214843447657	2
ENSG00000185008	0.04544189622354	0.113529231842	0.0519117989057667	0.345844193785644	0.400266041496537	-0.06808733561846	-0.198359332086193	0.24238893808704	0.111799524934	0.340143003064352	0.18854796163029	0.192679726833407	2
ENSG00000199520	0	0	0	0	NA	0	NA	0	0	1	NA	NA	2
ENSG00000271389	0.0061304860377	0	0.00422810008744812	0.00578584269085611	Inf	0.0061304860377	1.06029053959601	0.0014378511433927	0	0.0733059037211845	6.48228205925089e-05	0.00178840430603009	2
ENSG00000266652	0	0	0	0	NA	0	NA	0	0	1	NA	NA	2
ENSG00000175161	0.0802997904232	0.01371399004925	0.0465811579007283	0.113723974677037	5.85531928598647	0.06658580037395	0.594540375070228	0.0644888468156103	0.0138441871143	0.678880511343791	0.593050989869888	0.431931283587578	3
ENSG00000212598	0	0	0	0.00824946635392918	NA	0	0	0.000864560670435955	0	1	0.939570415824796	0.879486966696328	2
ENSG00000239589	0	0	0	0.00435686040565801	NA	0	0	0.000835300934605843	0	1	0.726136620840293	0.705929700724654	2
